0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,default payment next month
0.09845929628805969,3.971420333712029,0.9210237595724987,0.014795748904304552,0.10969398073019271,-0.6980459246499537,-0.6674044000420462,-0.6486158138895789,-0.6172062434607491,-0.40887942921247117,-0.6896979728003023,-0.6627878373138294,-0.6713714304781555,-0.5486854477040359,-0.4794733465971923,-0.3319369918956653,-0.21047529581212815,-0.28824567643486526,0.12267580724748652,0.3534871121531916,-0.28510674524833457,0.8081585639583622,1.092420840944816,-1.0643141435251646,-0.10586571848199625,0.0
-0.7494408566099975,0.18430622019134008,0.1630352146969029,0.014795748904304552,0.10969398073019271,1.819450898371318,0.18869958718452298,0.23405483327246993,0.2505705487512005,0.2240692908776074,0.30985060510447254,0.2891116445741278,0.3785416635583466,0.43342676989814266,0.47709346927844903,0.02184338990168857,-0.24547832300218891,-0.12516262443383713,-0.14571834363210615,-0.14270023052844683,-0.14603202000108692,0.8081585639583622,1.092420840944816,-1.0643141435251646,-0.10586571848199625,0.0
-0.36403169620178966,1.446677591364903,2.7618530828418026,0.9025406831625776,1.7796308900385498,0.1411196830238035,0.18869958718452298,0.23405483327246993,0.2505705487512005,0.9643350945302489,0.41530446057280107,0.21789099080731814,0.22980943816849397,0.3137426664029452,0.3692169696571616,-0.32614211138641014,0.11690595849491084,-0.14023752840031872,-0.11535840197639355,-0.1420599887959544,-0.1695166317603009,0.8081585639583622,1.092420840944816,-1.0643141435251646,-0.10586571848199625,1.0
0.7151139529411922,-1.0780651509822228,1.0293078374118696,0.014795748904304552,0.10969398073019271,0.1411196830238035,0.18869958718452298,0.23405483327246993,0.2505705487512005,-0.40119543338547037,-0.32604502636579746,-0.21805217572193727,-0.11284126431691217,0.009494031804708558,0.12077207733154444,-0.03926625910500194,0.03376347391051943,-0.01415651340792724,0.09636385781253559,0.12018302483294768,0.09923897403050874,-1.2373809356198588,1.092420840944816,-1.0643141435251646,-0.10586571848199625,0.0
0.02137746420641813,1.446677591364903,-0.486669252339322,0.014795748904304552,0.10969398073019271,0.1411196830238035,0.18869958718452298,0.23405483327246993,0.2505705487512005,-0.6521242190977065,0.9002455557890364,0.9546558767538137,1.0644361868589747,1.177127329773082,1.2414899827794688,6.223887422615194,0.001601868927651826,-0.04156542971062104,-0.02335857877726443,0.011598027002230414,-0.03777368774519813,-1.2373809356198588,1.092420840944816,-1.0643141435251646,-0.10586571848199625,0.0
2.0255050983290985,0.18430622019134008,1.354160070929982,0.014795748904304552,0.10969398073019271,0.1411196830238035,0.18869958718452298,0.23405483327246993,0.2505705487512005,-0.25428669756534644,-0.2271899681108902,-0.3048076811921905,-0.28045962599826674,-0.24049517045245053,-0.21287753736891601,-0.22692673297037527,-0.14668742626224093,-0.2397867124117026,-0.2432994894386491,-0.24533098024698444,-0.24575570066643213,-1.2373809356198588,1.092420840944816,-1.0643141435251646,-0.10586571848199625,0.0
-0.132786199956865,-1.0780651509822228,1.0293078374118696,0.014795748904304552,0.10969398073019271,0.1411196830238035,0.18869958718452298,0.23405483327246993,0.2505705487512005,0.7834750863681285,0.8779111652205336,-0.20988049722365748,-0.15243971702066453,-0.09872797276129473,-0.06554472303078863,-0.15633455222126727,-0.1919442814173901,-0.21698249404786138,-0.22575818981534848,-0.23169383134489555,-0.2955316216877905,-1.2373809356198588,-0.9153981346008715,-1.0643141435251646,9.445928430269545,0.0
0.5609502887779091,0.18430622019134008,0.1630352146969029,-0.8729491853539686,1.7796308900385498,-0.6980459246499537,-0.6674044000420462,-0.6486158138895789,0.2505705487512005,-0.6697401882542882,-0.6778257778137623,-0.4727169054589645,-0.6713714304781555,-0.6404482080522899,-0.6443497980903062,-0.3319369918956653,0.33165982531393073,-0.28824567643486526,-0.2185822036058164,-0.30852283924398793,-0.2955316216877905,0.8081585639583622,1.092420840944816,-1.0643141435251646,-0.10586571848199625,0.0
-0.5181953603650727,-1.0780651509822228,1.2458759930906111,0.014795748904304552,0.10969398073019271,0.1411196830238035,0.18869958718452298,0.23405483327246993,0.2505705487512005,-0.1056204520613872,-0.08806532686125819,-0.065244675323009,-0.021344957754280598,0.013617088973483448,0.029342737543056868,-0.2335996256780024,-0.17456630791832461,-0.20037269076842892,-0.21312354742933476,-0.20621221039169657,-0.20949775129184078,0.8081585639583622,-0.9153981346008715,-1.0643141435251646,9.445928430269545,0.0
-0.05570436787522343,0.18430622019134008,2.1121486158055776,0.014795748904304552,0.10969398073019271,0.1411196830238035,0.18869958718452298,0.23405483327246993,0.2505705487512005,1.4231949871780996,1.4557853211924519,1.5586526434950425,1.7483328378907497,0.641558695777899,0.7139831775164068,0.07259249496758959,0.02219188492180522,-0.05417353120986019,-0.14492101183104703,-0.1168344645357524,-0.2955316216877905,-1.2373809356198588,1.092420840944816,-1.0643141435251646,-0.10586571848199625,0.0
-0.6723590245283559,1.446677591364903,0.27131929253627374,0.014795748904304552,0.10969398073019271,0.1411196830238035,0.18869958718452298,0.23405483327246993,0.2505705487512005,-0.4312093390714328,-0.4068520922421166,-0.37220237241121895,-0.3483560663850711,-0.35562741883332055,-0.3035815152365724,-0.24998918671427955,-0.19169720122546025,-0.23238630500997529,-0.25734479578038283,-0.14846240612087877,-0.2955316216877905,-1.2373809356198588,1.092420840944816,-1.0643141435251646,-0.10586571848199625,0.0
-1.0577681849365637,-1.0780651509822228,0.27131929253627374,0.014795748904304552,0.10969398073019271,1.819450898371318,0.18869958718452298,0.23405483327246993,0.2505705487512005,-0.3201456263379031,-0.2795996459790246,-0.2522981499232088,-0.21451423274901418,-0.18260744780285107,-0.17057038161439078,-0.1912794377164725,-0.19606228461622077,-0.25601279086289735,-0.26329411768059313,-0.2717729637989221,-0.2955316216877905,-1.2373809356198588,1.092420840944816,-1.0643141435251646,-0.10586571848199625,0.0
-0.5181953603650727,0.18430622019134008,1.2458759930906111,0.9025406831625776,1.7796308900385498,0.1411196830238035,0.18869958718452298,0.23405483327246993,0.2505705487512005,0.6661579089456034,0.6770426500444661,0.724289618593827,0.8289369931679161,0.9447023510549041,0.949692064022779,-0.3319369918956653,-0.09809498851603891,-0.0979181616289595,-0.09775576913762683,-0.07867605727920317,0.28751682489035346,-1.2373809356198588,1.092420840944816,-1.0643141435251646,-0.10586571848199625,0.0
-0.36403169620178966,0.18430622019134008,1.5707282266087237,0.014795748904304552,0.10969398073019271,0.1411196830238035,0.18869958718452298,0.23405483327246993,0.2505705487512005,0.9205063452829765,0.9971830148537186,0.8008666199275303,0.5079663264749862,0.12180610908213654,0.1009680100046654,0.027521202117827437,-0.061238859886504335,-0.14314287352840427,-0.2155155428325121,-0.22388288220848782,-0.20961231037359304,0.8081585639583622,1.092420840944816,-1.0643141435251646,-0.10586571848199625,0.0
-0.9036045207732806,1.446677591364903,2.1121486158055776,0.014795748904304552,0.10969398073019271,0.1411196830238035,0.18869958718452298,0.23405483327246993,0.2505705487512005,-0.07319507959992982,-0.10635301913862444,-0.07526436591983972,-0.4683532695330601,-0.3944501251345049,-0.40167406336757894,-0.2167417914692602,-0.1695835240477395,-0.26445473708412703,0.007308028955778607,-0.2712607704129281,-0.25663881343289713,-1.2373809356198588,-0.9153981346008715,-1.0643141435251646,9.445928430269545,1.0
-0.05570436787522343,1.446677591364903,2.003864537966207,-0.8729491853539686,1.7796308900385498,-0.6980459246499537,0.18869958718452298,0.23405483327246993,0.2505705487512005,-0.6832144291636921,-0.6841989751224512,-0.6525371452046799,-0.6531096292706702,-0.6493045348508183,-0.6473187213011502,-0.3319369918956653,-0.1812374731004303,-0.28824567643486526,-0.29935804837465174,-0.30852283924398793,-0.2731926007460992,-1.2373809356198588,1.092420840944816,-1.0643141435251646,-0.10586571848199625,1.0
-0.7494408566099975,-1.0780651509822228,0.704455603893757,0.014795748904304552,0.10969398073019271,0.1411196830238035,0.18869958718452298,0.23405483327246993,0.2505705487512005,0.2697917908694776,0.12955398124118636,0.3095408408198273,0.12084735763049825,0.17634590931069077,0.13433465836289943,-0.12706747894220094,0.3722221568224129,-0.12379217861870244,-0.1766916174424796,-0.1907183604653796,-0.19254300719250583,-1.2373809356198588,1.092420840944816,-1.0643141435251646,-0.10586571848199625,0.0
-0.6723590245283559,0.18430622019134008,1.2458759930906111,-0.8729491853539686,1.7796308900385498,1.819450898371318,-0.6674044000420462,-0.6486158138895789,-0.6172062434607491,-0.6370832059895347,-0.6345951960694255,-0.6750597926557691,-0.616414334707595,-0.662168473217396,-0.4142582492499058,-0.3319369918956653,-0.24547832300218891,-0.0952320878312955,-0.29935804837465174,0.6010045659347677,0.1340649348831968,0.8081585639583622,1.092420840944816,-1.0643141435251646,-0.10586571848199625,0.0
